time,uptime,CPU1,CPU2,CPU3,CPU4,RAM,SWAP,EMC,IRAM,GPU,APE,APE_MASTER,NVDEC,NVENC,NVJPG,SE,VIC03,Fan tegra_pwmfan0,Temp AO,Temp CPU,Temp GPU,Temp PLL,Temp thermal,Power thermal,Power TOT,jetson_clocks,nvp model
2024-05-30 20:33:12.267169,2:46:00.190000,38,68,51,41,0.9334764878975594,0.19782049691796208,0,0.0,99.3,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,57.0,51.0,48.5,48.0,49.25,973,5770,OFF,MAXN
2024-05-30 20:33:13.268826,2:46:01.200000,57,58,47,37,0.9341633538769002,0.19782499577428853,0,0.0,19.3,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,57.0,50.5,49.0,48.5,49.25,1498,6126,OFF,MAXN
2024-05-30 20:33:14.270072,2:46:02.200000,41,51,53,60,0.9343023038095932,0.19782499577428853,0,0.0,6.7,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,57.0,50.5,49.0,48.0,49.0,2620,6824,OFF,MAXN
2024-05-30 20:33:15.271546,2:46:03.200000,54,45,49,43,0.935053224722445,0.1978359215682242,0,0.0,6.7,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,57.0,51.0,49.0,48.5,49.25,1820,6552,OFF,MAXN
2024-05-30 20:33:16.273033,2:46:04.200000,47,62,42,43,0.9349034347240809,0.19783527887446328,0,0.0,4.9,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,57.5,50.5,49.0,48.5,49.75,2612,7366,OFF,MAXN
2024-05-30 20:33:17.274246,2:46:05.200000,46,65,46,54,0.9349852279468719,0.19783527887446328,0,0.0,4.1,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,57.0,50.5,49.0,48.5,50.0,2143,6360,OFF,MAXN
2024-05-30 20:33:18.275955,2:46:06.200000,44,40,62,52,0.9349546786708897,0.19783527887446328,0,0.0,93.7,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,57.0,50.0,49.0,48.5,50.0,1178,5648,OFF,MAXN
2024-05-30 20:33:19.277468,2:46:07.200000,47,59,40,46,0.9349625623550141,0.19783142271189774,0,0.0,99.2,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,57.0,50.5,49.0,48.5,49.75,895,5218,OFF,MAXN
2024-05-30 20:33:20.278086,2:46:08.200000,66,46,45,35,0.935605082611155,0.19783142271189774,0,0.0,67.8,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,57.5,51.0,49.0,48.5,49.75,732,5332,OFF,MAXN
2024-05-30 20:33:21.279600,2:46:09.200000,50,63,42,48,0.9356671666236349,0.19783270809941958,0,0.0,7.4,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,57.5,50.5,49.0,49.0,49.5,733,4940,OFF,MAXN
2024-05-30 20:33:22.281105,2:46:10.200000,44,37,57,50,0.9358504622795278,0.19783399348694142,0,0.0,10.0,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,57.0,51.0,49.0,48.5,49.75,2019,6935,OFF,MAXN
2024-05-30 20:33:23.282127,2:46:11.200000,44,58,46,57,0.9358189275430301,0.1978391350370288,0,0.0,4.4,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,57.5,50.5,49.5,48.5,49.5,2463,6714,OFF,MAXN
2024-05-30 20:33:24.284026,2:46:12.210000,41,47,59,41,0.9357322070176615,0.19783784964950696,0,0.0,37.1,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,57.0,51.0,49.5,48.5,49.5,1298,5648,OFF,MAXN
2024-05-30 20:33:25.285648,2:46:13.210000,44,42,40,67,0.9357765527408614,0.19783527887446328,0,0.0,91.5,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,57.5,51.0,49.5,48.5,49.5,1219,5454,OFF,MAXN
2024-05-30 20:33:26.287233,2:46:14.210000,34,60,53,39,0.9358179420825146,0.19783527887446328,0,0.0,82.7,25500,OFF,OFF,OFF,OFF,OFF,140800,31.372549019607842,57.5,51.0,49.5,48.5,49.75,1300,5567,OFF,MAXN
